time,dist
14791.7,246.9
14815.9,213.6
14840.2,213.6
14864.5,156.6
14888.8,156.6
14913.1,84.9
14937.4,84.9
14961.7,6.8
14986,6.8
15010.3,20.7
15034.5,20.7
15058.8,14
15083.1,14
15107.4,30.2
15131.7,30.2
15156,7
15180.3,7
15204.6,21.4
15228.8,21.4
15253.1,10.6
15277.4,10.6
15301.7,32.7
15326,32.7
15350.3,15.6
15374.6,15.6
15398.9,12.8
15423.2,12.8
15447.4,20.3
15471.7,20.3
15496,57.9
15520.3,57.9
15544.6,48.1
15568.9,48.1
15593.2,20.5
15617.5,20.5
15641.7,20
15666,20
15690.3,21.7
15714.6,21.7
15738.9,19.8
15763.2,19.8
15787.5,28.6
15811.8,28.6
15836.1,12.1
15860.3,12.1
15884.6,10.3
15908.9,10.3
15933.2,66.1
15957.5,66.1
15981.8,84
16006.1,84
16030.4,22.2
16054.7,22.2
16078.9,16
16103.2,16
16127.5,50.4
16151.8,50.4
16176.1,97.2
16200.4,97.2
16224.7,208.8
16249,208.8
16273.2,432.7
16297.5,432.7
16321.8,394.5
16346.1,394.5
16370.4,402.1
16394.7,402.1
16419,416.9
16443.3,416.9
16467.6,410.9
16491.8,410.9
16516.1,574.5
16540.4,574.5
16564.7,424.2
16589,424.2
16613.3,469.4
16637.6,469.4
16661.9,313.1
16686.2,313.1
16710.4,5.8
16734.7,5.8
16759,26.9
16783.3,26.9
16807.6,15.7
16831.9,15.7
16856.2,2.9
16880.5,2.9
16904.7,20.1
16929,20.1
16953.3,50.7
16977.6,50.7
17001.9,38.3
17026.2,38.3
17050.5,25.9
17074.8,25.9
17099.1,2.5
17123.3,2.5
17147.6,10.5
17171.9,10.5
17196.2,17
17220.5,17
17244.8,21.1
17269.1,21.1
17293.4,12.7
17317.7,12.7
17341.9,1
17366.2,1
17390.5,10.4
17414.8,10.4
17439.1,137.6
17463.4,137.6
17487.7,184.6
17512,184.6
17536.2,179
17560.5,179
17584.8,364.2
17609.1,364.2
17633.4,175.8
17657.7,175.8
17682,340.3
17706.3,340.3
17730.6,268.8
17754.8,268.8
17779.1,196.2
17803.4,196.2
17827.7,307.9
17852,307.9
17876.3,177.4
17900.6,177.4
17924.9,262.5
17949.2,262.5
17973.4,323.1
17997.7,323.1
18022,204.6
18046.3,204.6
18070.6,220
18094.9,220
18119.2,83.8
18143.5,83.8
18167.7,89.9
18192,89.9
18216.3,71.5
18240.6,71.5
18264.9,73.9
18289.2,73.9
18313.5,24.5
18337.8,24.5
18362.1,38.2
18386.3,38.2
18410.6,27.6
18434.9,27.6
18459.2,49.1
18483.5,49.1
18507.8,18.1
18532.1,18.1
18556.4,19.1
18580.7,19.1
18604.9,2.2
18629.2,2.2
18653.5,11.1
18677.8,11.1
18702.1,22.4
18726.4,22.4
18750.7,2.9
18775,2.9
18799.2,9.7
18823.5,9.7
18847.8,10.7
18872.1,10.7
18896.4,9.4
18920.7,9.4
18945,20.3
18969.3,20.3
18993.6,20
19017.8,20
19042.1,5.3
19066.4,5.3
19090.7,44.3
19115,44.3
19139.3,47
19163.6,47
19187.9,146.8
19212.1,146.8
19236.4,190.3
19260.7,190.3
19285,358.5
19309.3,358.5
19333.6,171
19357.9,171
19382.2,377.8
19406.5,377.8
19430.7,227
19455,227
19479.3,353.8
19503.6,353.8
19527.9,245.7
19552.2,245.7
19576.5,327.7
19600.8,327.7
19625.1,371.7
19649.3,371.7
19673.6,339.1
19697.9,339.1
19722.2,197.4
19746.5,197.4
19770.8,325.4
19795.1,325.4
19819.4,234.4
19843.6,234.4
19867.9,156.3
19892.2,156.3
19916.5,100.2
19940.8,100.2
19965.1,42.8
19989.4,42.8
20013.7,4.1
20038,4.1
20062.2,3.8
20086.5,3.8
20110.8,11.4
20135.1,11.4
20159.4,20.1
20183.7,20.1
20208,0.4
20232.3,0.4
20256.6,7.9
20280.8,7.9
20305.1,2.6
20329.4,2.6
20353.7,3.7
20378,3.7
20402.3,14.7
20426.6,14.7
20450.9,18.7
20475.1,18.7
20499.4,25.8
20523.7,25.8
20548,30.2
20572.3,30.2
20596.6,51
20620.9,51
20645.2,32.7
20669.5,32.7
20693.7,4.9
20718,4.9
20742.3,13
20766.6,13
20790.9,9.4
20815.2,9.4
20839.5,5.2
20863.8,5.2
20888.1,23.4
20912.3,23.4
20936.6,7.2
20960.9,7.2
20985.2,20.2
21009.5,20.2
21033.8,13.5
21058.1,13.5
21082.4,10.1
21106.6,10.1
21130.9,16.9
21155.2,16.9
21179.5,20.9
21203.8,20.9
21228.1,27.8
21252.4,27.8
21276.7,34.8
21301,34.8
21325.2,39.2
21349.5,39.2
21373.8,37.6
21398.1,37.6
21422.4,2.1
21446.7,2.1
21471,2
21495.3,2
21519.6,8.2
21543.8,8.2
21568.1,16.8
21592.4,16.8
21616.7,6.5
21641,6.5
21665.3,13.7
21689.6,13.7
21713.9,4.4
21738.1,4.4
21762.4,13.6
21786.7,13.6
21811,13.7
21835.3,13.7
21859.6,7.9
21883.9,7.9
21908.2,24.3
21932.5,24.3
21956.7,51.4
21981,51.4
22005.3,51.2
22029.6,51.2
22053.9,70.9
22078.2,70.9
22102.5,62.1
22126.8,62.1
22151,140.7
22175.3,140.7
22199.6,168.7
22223.9,168.7
22248.2,224.2
22272.5,224.2
22296.8,250
22321.1,250
22345.4,315.5
22369.6,315.5
22393.9,418.1
22418.2,418.1
22442.5,321.9
22466.8,321.9
22491.1,357.4
22515.4,357.4
22539.7,32.4
22564,32.4
22588.2,63.5
22612.5,63.5
22636.8,36.3
22661.1,36.3
22685.4,26.7
22709.7,26.7
22734,57.5
22758.3,57.5
22782.5,31.9
22806.8,31.9
22831.1,19.3
22855.4,19.3
22879.7,3.1
22904,3.1
22928.3,1.4
22952.6,1.4
22976.9,7.6
23001.1,7.6
23025.4,19.3
23049.7,19.3
23074,15.1
23098.3,15.1
23122.6,15.3
23146.9,15.3
23171.2,12
23195.5,12
23219.7,5.9
23244,5.9
23268.3,13.8
23292.6,13.8
23316.9,11
23341.2,11
23365.5,5.2
23389.8,5.2
23414,29.7
23438.3,29.7
23462.6,60.1
23486.9,60.1
23511.2,47.3
23535.5,47.3
23559.8,17.8
23584.1,17.8
23608.4,5
23632.6,5
23656.9,3.4
23681.2,3.4
23705.5,38.7
23729.8,38.7
23754.1,31.9
23778.4,31.9
23802.7,20.9
23827,20.9
23851.2,23.8
23875.5,23.8
23899.8,80.5
23924.1,80.5
23948.4,226.9
23972.7,226.9
23997,247.5
24021.3,247.5
24045.5,166.9
24069.8,166.9
24094.1,360.9
24118.4,360.9
24142.7,306.9
24167,306.9
24191.3,327.8
24215.6,327.8
24239.9,605.4
24264.1,605.4
24288.4,661.6
24312.7,661.6
24337,632.7
24361.3,632.7
24385.6,944.4
24409.9,944.4
24434.2,914.4
24458.5,914.4
24482.7,680.5
24507,680.5
24531.3,795.4
24555.6,795.4
24579.9,588.4
24604.2,588.4
24628.5,426.5
24652.8,426.5
24677,521.7
24701.3,521.7
24725.6,400.8
24749.9,400.8
24774.2,349
24798.5,349
24822.8,331.4
24847.1,331.4
24871.4,352.9
24895.6,352.9
24919.9,203.1
24944.2,203.1
24968.5,161.4
24992.8,161.4
25017.1,134.5
25041.4,134.5
25065.7,94.9
25089.9,94.9
25114.2,59.8
25138.5,59.8
25162.8,56.4
25187.1,56.4
25211.4,37.1
25235.7,37.1
25260,54.7
25284.3,54.7
25308.5,122.2
25332.8,122.2
25357.1,102.7
25381.4,102.7
25405.7,87.6
25430,87.6
25454.3,45.3
25478.6,45.3
25502.9,58.2
25527.1,58.2
25551.4,53.2
25575.7,53.2
25600,36.2
25624.3,36.2
25648.6,10.7
25672.9,10.7
25697.2,24.5
25721.4,24.5
25745.7,23.5
25770,23.5
25794.3,7.3
25818.6,7.3
25842.9,13.3
25867.2,13.3
25891.5,23.2
25915.8,23.2
25940,19.8
25964.3,19.8
25988.6,12.8
26012.9,12.8
26037.2,21.9
26061.5,21.9
26085.8,9.2
26110.1,9.2
26134.4,11.5
26158.6,11.5
26182.9,9.9
26207.2,9.9
26231.5,10.4
26255.8,10.4
26280.1,20.1
26304.4,20.1
26328.7,46.1
26352.9,46.1
26377.2,61.5
26401.5,61.5
26425.8,28.8
26450.1,28.8
26474.4,26.3
26498.7,26.3
26523,8.6
26547.3,8.6
26571.5,5.1
26595.8,5.1
26620.1,18
26644.4,18
26668.7,21.7
26693,21.7
26717.3,4.5
26741.6,4.5
26765.9,10.5
26790.1,10.5
26814.4,8.3
26838.7,8.3
26863,10.2
26887.3,10.2
26911.6,11.6
26935.9,11.6
26960.2,12.5
26984.4,12.5
27008.7,28
27033,28
27057.3,27
27081.6,27
27105.9,56.7
27130.2,56.7
27154.5,20
27178.8,20
27203,7.1
27227.3,7.1
27251.6,3.4
27275.9,3.4
27300.2,9.9
27324.5,9.9
27348.8,24.6
27373.1,24.6
27397.4,18.8
27421.6,18.8
27445.9,2.8
27470.2,2.8
27494.5,4
27518.8,4
27543.1,9.6
27567.4,9.6
27591.7,11.6
27615.9,11.6
27640.2,16.5
27664.5,16.5
27688.8,3.2
27713.1,3.2
27737.4,20.5
27761.7,20.5
27786,49.2
27810.3,49.2
27834.5,41.8
27858.8,41.8
27883.1,31.5
27907.4,31.5
27931.7,14.3
27956,14.3
27980.3,4.1
28004.6,4.1
28028.8,7.3
28053.1,7.3
28077.4,2.9
28101.7,2.9
28126,19.3
28150.3,19.3
28174.6,6.4
28198.9,6.4
28223.2,7.2
28247.4,7.2
28271.7,4.4
28296,4.4
28320.3,6.1
28344.6,6.1
28368.9,14.8
28393.2,14.8
28417.5,14.8
28441.8,14.8
28466,15.5
28490.3,15.5
28514.6,49
28538.9,49
28563.2,55.2
28587.5,55.2
28611.8,12.6
28636.1,12.6
28660.3,4.7
28684.6,4.7
28708.9,9.8
28733.2,9.8
28757.5,10.9
28781.8,10.9
28806.1,23.1
28830.4,23.1
28854.7,15
28878.9,15
28903.2,4.7
28927.5,4.7
28951.8,13.2
28976.1,13.2
29000.4,10.3
29024.7,10.3
29049,10
29073.3,10
29097.5,13.9
29121.8,13.9
29146.1,8.8
29170.4,8.8
29194.7,18.3
29219,18.3
29243.3,37.8
29267.6,37.8
29291.8,59.1
29316.1,59.1
29340.4,26.2
29364.7,26.2
29389,1.9
29413.3,1.9
29437.6,5.5
29461.9,5.5
29486.2,7.5
29510.4,7.5
29534.7,20
29559,20
29583.3,10.5
29607.6,10.5
29631.9,3.1
29656.2,3.1
29680.5,11.1
29704.8,11.1
29729,10.6
29753.3,10.6
29777.6,20.8
29801.9,20.8
29826.2,17.6
29850.5,17.6
29874.8,10.2
29899.1,10.2
29923.3,17.6
29947.6,17.6
29971.9,32.2
29996.2,32.2
30020.5,16.6
30044.8,16.6
30069.1,109.1
30093.4,109.1
30117.7,432.2
30141.9,432.2
