time,dist
73.6,457.5
73.7,457.5
73.8,655.2
73.9,655.2
74,770.9
74.1,770.9
74.2,621.6
74.3,621.6
74.4,658.6
74.5,658.6
74.6,368
74.7,368
74.8,418.8
74.9,418.8
75,430.8
75.1,430.8
75.1,192.9
75.2,192.9
75.3,130.5
75.4,130.5
75.5,154.1
75.6,154.1
75.7,68.8
75.8,68.8
75.9,134.8
76,134.8
76.1,309.2
76.2,309.2
76.3,286.9
76.4,286.9
76.5,421.7
76.6,421.7
76.7,274.7
76.8,274.7
76.9,196.1
77,196.1
77.1,319.8
77.2,319.8
77.3,372.1
77.4,372.1
77.5,170.4
77.6,170.4
77.6,213.7
77.7,213.7
77.8,200.2
77.9,200.2
78,84.1
78.1,84.1
78.2,91.4
78.3,91.4
78.4,60.6
78.5,60.6
78.6,24.5
78.7,24.5
78.8,34.1
78.9,34.1
79,18.3
79.1,18.3
79.2,17.1
79.3,17.1
79.4,2
79.5,2
79.6,9.9
79.7,9.9
79.8,3.3
79.9,3.3
80,1.1
80.1,1.1
80.1,6.5
80.2,6.5
80.3,13.4
80.4,13.4
80.5,88.7
80.6,88.7
80.7,413.4
80.8,413.4
80.9,624.2
81,624.2
81.1,966.5
81.2,966.5
81.3,998
81.4,998
81.5,1109.3
81.6,1109.3
81.7,1005.2
81.8,1005.2
81.9,857.2
82,857.2
82.1,769.5
82.2,769.5
82.3,427.6
82.4,427.6
82.5,150.6
82.5,150.6
82.6,50.4
82.7,50.4
82.8,20.9
82.9,20.9
83,12.6
83.1,12.6
83.2,2.7
83.3,2.7
83.4,5
83.5,5
83.6,2.5
83.7,2.5
83.8,5.2
83.9,5.2
84,1.6
84.1,1.6
84.2,3
84.3,3
84.4,48.6
84.5,48.6
84.6,347.4
84.7,347.4
84.8,631.1
84.9,631.1
85,808.5
85,808.5
85.1,605
85.2,605
85.3,529.3
85.4,529.3
85.5,502
85.6,502
85.7,418.5
85.8,418.5
85.9,352.3
86,352.3
86.1,182.6
86.2,182.6
86.3,218.3
86.4,218.3
86.5,178
86.6,178
86.7,269.9
86.8,269.9
86.9,532.7
87,532.7
87.1,776.1
87.2,776.1
87.3,778.4
87.4,778.4
87.5,797.7
87.5,797.7
87.6,679
87.7,679
87.8,601.9
87.9,601.9
88,417
88.1,417
88.2,276
88.3,276
88.4,81
88.5,81
88.6,9.8
88.7,9.8
88.8,10.1
88.9,10.1
89,3.1
89.1,3.1
89.2,1.3
89.3,1.3
89.4,15.9
89.5,15.9
89.6,7.4
89.7,7.4
89.8,18.3
89.9,18.3
89.9,14
90,14
90.1,102.1
90.2,102.1
90.3,269.9
90.4,269.9
90.5,427.4
90.6,427.4
90.7,530.7
90.8,530.7
90.9,989.7
91,989.7
91.1,848.8
91.2,848.8
91.3,1398.9
91.4,1398.9
91.5,1016.5
91.6,1016.5
91.7,896
91.8,896
91.9,985.1
92,985.1
92.1,516.2
92.2,516.2
92.3,749.5
92.4,749.5
92.4,698.4
92.5,698.4
92.6,620.3
92.7,620.3
92.8,398.5
92.9,398.5
93,88.2
93.1,88.2
93.2,30.1
93.3,30.1
93.4,49.6
93.5,49.6
93.6,14.4
93.7,14.4
93.8,20.6
93.9,20.6
94,24.3
94.1,24.3
94.2,18.3
94.3,18.3
94.4,40.6
94.5,40.6
94.6,13.7
94.7,13.7
94.8,11.4
94.9,11.4
94.9,7.4
95,7.4
95.1,9.7
95.2,9.7
95.3,69.4
95.4,69.4
95.5,97.9
95.6,97.9
95.7,133.6
95.8,133.6
95.9,333.7
96,333.7
96.1,415.9
96.2,415.9
96.3,423.1
96.4,423.1
96.5,907.8
96.6,907.8
96.7,1033.5
96.8,1033.5
96.9,995.6
97,995.6
97.1,885.8
97.2,885.8
97.3,1167.9
97.3,1167.9
97.4,914.3
97.5,914.3
97.6,399.3
97.7,399.3
97.8,240.3
97.9,240.3
98,81.4
98.1,81.4
98.2,61.3
98.3,61.3
98.4,9.2
98.5,9.2
98.6,0.7
98.7,0.7
98.8,11
98.9,11
99,28.4
99.1,28.4
99.2,25.1
99.3,25.1
99.4,16.8
99.5,16.8
99.6,8.3
99.7,8.3
99.8,20.2
99.8,20.2
99.9,14.9
100,14.9
100.1,4.6
100.2,4.6
100.3,10.9
100.4,10.9
100.5,7.9
100.6,7.9
100.7,4.2
100.8,4.2
100.9,0.3
101,0.3
101.1,2.8
101.2,2.8
101.3,5.6
101.4,5.6
101.5,4.5
101.6,4.5
101.7,3.3
101.8,3.3
101.9,28.1
102,28.1
102.1,26.2
102.2,26.2
102.3,19.2
102.3,19.2
102.4,7.3
102.5,7.3
102.6,4.9
102.7,4.9
102.8,15.1
102.9,15.1
103,5.9
103.1,5.9
103.2,2.8
103.3,2.8
103.4,3.5
103.5,3.5
103.6,1.7
103.7,1.7
103.8,5.6
103.9,5.6
104,1.1
104.1,1.1
104.2,4.7
104.3,4.7
104.4,3.2
104.5,3.2
104.6,8.3
104.7,8.3
104.7,13.6
104.8,13.6
104.9,31.6
105,31.6
105.1,40.9
105.2,40.9
105.3,26.4
105.4,26.4
105.5,1.6
105.6,1.6
105.7,15.7
105.8,15.7
105.9,16.7
106,16.7
106.1,2.9
106.2,2.9
106.3,3.2
106.4,3.2
106.5,9.6
106.6,9.6
106.7,14.5
106.8,14.5
106.9,3.1
107,3.1
107.1,9.7
107.2,9.7
107.2,2.5
107.3,2.5
